@timestamp,@message
2019-10-02 13:24:55.256,"Training> Name=main_level/agent, Worker=0, Episode=1219, Total reward=14.77, Steps=87325, Training iteration=60"
2019-10-02 13:24:52.255,"Training> Name=main_level/agent, Worker=0, Episode=1218, Total reward=89.71, Steps=87287, Training iteration=60"
2019-10-02 13:24:39.251,"Training> Name=main_level/agent, Worker=0, Episode=1217, Total reward=27.69, Steps=87093, Training iteration=60"
2019-10-02 13:24:35.250,"Training> Name=main_level/agent, Worker=0, Episode=1216, Total reward=150.02, Steps=87046, Training iteration=60"
2019-10-02 13:24:19.245,"Training> Name=main_level/agent, Worker=0, Episode=1215, Total reward=105.82, Steps=86819, Training iteration=60"
2019-10-02 13:24:02.240,"Training> Name=main_level/agent, Worker=0, Episode=1214, Total reward=198.49, Steps=86570, Training iteration=60"
2019-10-02 13:23:48.236,"Training> Name=main_level/agent, Worker=0, Episode=1213, Total reward=90.12, Steps=86364, Training iteration=60"
2019-10-02 13:23:34.232,"Training> Name=main_level/agent, Worker=0, Episode=1212, Total reward=107.47, Steps=86163, Training iteration=60"
2019-10-02 13:23:19.228,"Training> Name=main_level/agent, Worker=0, Episode=1211, Total reward=131.32, Steps=85947, Training iteration=60"
2019-10-02 13:23:05.224,"Training> Name=main_level/agent, Worker=0, Episode=1210, Total reward=80.27, Steps=85751, Training iteration=60"
2019-10-02 13:22:54.221,"Training> Name=main_level/agent, Worker=0, Episode=1209, Total reward=24.36, Steps=85592, Training iteration=60"
2019-10-02 13:22:49.220,"Training> Name=main_level/agent, Worker=0, Episode=1208, Total reward=13.76, Steps=85521, Training iteration=60"
2019-10-02 13:22:46.219,"Training> Name=main_level/agent, Worker=0, Episode=1207, Total reward=196.73, Steps=85485, Training iteration=60"
2019-10-02 13:22:29.214,"Training> Name=main_level/agent, Worker=0, Episode=1206, Total reward=14.29, Steps=85246, Training iteration=60"
2019-10-02 13:22:25.213,"Training> Name=main_level/agent, Worker=0, Episode=1205, Total reward=61.42, Steps=85194, Training iteration=60"
2019-10-02 13:22:16.210,"Training> Name=main_level/agent, Worker=0, Episode=1204, Total reward=16.78, Steps=85067, Training iteration=60"
2019-10-02 13:22:13.209,"Training> Name=main_level/agent, Worker=0, Episode=1203, Total reward=66.03, Steps=85027, Training iteration=60"
2019-10-02 13:22:01.206,"Training> Name=main_level/agent, Worker=0, Episode=1202, Total reward=46.58, Steps=84870, Training iteration=60"
2019-10-02 13:21:55.204,"Training> Name=main_level/agent, Worker=0, Episode=1201, Total reward=113.25, Steps=84787, Training iteration=60"
2019-10-02 13:21:42.200,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_60.pb
2019-10-02 13:21:41.200,Uploaded 3 files for checkpoint 60
2019-10-02 13:21:41.200,INFO:tensorflow:Froze 11 variables.
2019-10-02 13:21:41.200,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 13:21:39.199,"Policy training> Surrogate loss=-0.0998811200261116, KL divergence=0.05829695612192154, Entropy=1.2623018026351929, training epoch=9, learning_rate=3e-05"
2019-10-02 13:21:39.199,Checkpoint> Saving in path=['./checkpoint/60_Step-84605.ckpt']
2019-10-02 13:21:25.331,"Policy training> Surrogate loss=-0.10013435781002045, KL divergence=0.05607057735323906, Entropy=1.267343282699585, training epoch=8, learning_rate=3e-05"
2019-10-02 13:21:12.280,"Policy training> Surrogate loss=-0.09737370163202286, KL divergence=0.05808303505182266, Entropy=1.2641303539276123, training epoch=7, learning_rate=3e-05"
2019-10-02 13:20:58.473,"Policy training> Surrogate loss=-0.09037231653928757, KL divergence=0.05490487813949585, Entropy=1.2764543294906616, training epoch=6, learning_rate=3e-05"
2019-10-02 13:20:44.153,"Policy training> Surrogate loss=-0.08874796330928802, KL divergence=0.051989782601594925, Entropy=1.2907147407531738, training epoch=5, learning_rate=3e-05"
2019-10-02 13:20:31.058,"Policy training> Surrogate loss=-0.0783047080039978, KL divergence=0.050274498760700226, Entropy=1.299841284751892, training epoch=4, learning_rate=3e-05"
2019-10-02 13:20:18.581,"Policy training> Surrogate loss=-0.06838640570640564, KL divergence=0.05212387442588806, Entropy=1.3012433052062988, training epoch=3, learning_rate=3e-05"
2019-10-02 13:20:05.009,"Policy training> Surrogate loss=-0.05964189022779465, KL divergence=0.06071116775274277, Entropy=1.3008991479873657, training epoch=2, learning_rate=3e-05"
2019-10-02 13:19:52.429,"Policy training> Surrogate loss=-0.023296182975172997, KL divergence=0.08077763020992279, Entropy=1.3657290935516357, training epoch=1, learning_rate=3e-05"
2019-10-02 13:19:39.270,"Policy training> Surrogate loss=0.015347396023571491, KL divergence=0.03321482986211777, Entropy=1.2921090126037598, training epoch=0, learning_rate=3e-05"
2019-10-02 13:19:23.765,"Training> Name=main_level/agent, Worker=0, Episode=1200, Total reward=72.22, Steps=84605, Training iteration=59"
2019-10-02 13:19:13.762,"Training> Name=main_level/agent, Worker=0, Episode=1199, Total reward=14.39, Steps=84466, Training iteration=59"
2019-10-02 13:19:11.761,"Training> Name=main_level/agent, Worker=0, Episode=1198, Total reward=35.19, Steps=84435, Training iteration=59"
2019-10-02 13:19:05.759,"Training> Name=main_level/agent, Worker=0, Episode=1197, Total reward=53.52, Steps=84352, Training iteration=59"
2019-10-02 13:18:57.757,"Training> Name=main_level/agent, Worker=0, Episode=1196, Total reward=80.18, Steps=84251, Training iteration=59"
2019-10-02 13:18:45.754,"Training> Name=main_level/agent, Worker=0, Episode=1195, Total reward=61.23, Steps=84066, Training iteration=59"
2019-10-02 13:18:35.751,"Training> Name=main_level/agent, Worker=0, Episode=1194, Total reward=19.14, Steps=83936, Training iteration=59"
2019-10-02 13:18:32.750,"Training> Name=main_level/agent, Worker=0, Episode=1193, Total reward=41.84, Steps=83898, Training iteration=59"
2019-10-02 13:18:23.747,"Training> Name=main_level/agent, Worker=0, Episode=1192, Total reward=23.34, Steps=83775, Training iteration=59"
2019-10-02 13:18:19.746,"Training> Name=main_level/agent, Worker=0, Episode=1191, Total reward=150.21, Steps=83713, Training iteration=59"
2019-10-02 13:18:05.742,"Training> Name=main_level/agent, Worker=0, Episode=1190, Total reward=160.64, Steps=83507, Training iteration=59"
2019-10-02 13:17:51.738,"Training> Name=main_level/agent, Worker=0, Episode=1189, Total reward=14.06, Steps=83316, Training iteration=59"
2019-10-02 13:17:48.737,"Training> Name=main_level/agent, Worker=0, Episode=1188, Total reward=45.56, Steps=83279, Training iteration=59"
2019-10-02 13:17:40.735,"Training> Name=main_level/agent, Worker=0, Episode=1187, Total reward=148.07, Steps=83162, Training iteration=59"
2019-10-02 13:17:25.730,"Training> Name=main_level/agent, Worker=0, Episode=1186, Total reward=51.92, Steps=82942, Training iteration=59"
2019-10-02 13:17:16.728,"Training> Name=main_level/agent, Worker=0, Episode=1185, Total reward=44.95, Steps=82818, Training iteration=59"
2019-10-02 13:17:07.725,"Training> Name=main_level/agent, Worker=0, Episode=1184, Total reward=66.95, Steps=82699, Training iteration=59"
2019-10-02 13:16:58.722,"Training> Name=main_level/agent, Worker=0, Episode=1183, Total reward=144.12, Steps=82568, Training iteration=59"
2019-10-02 13:16:45.719,"Training> Name=main_level/agent, Worker=0, Episode=1182, Total reward=99.44, Steps=82374, Training iteration=59"
2019-10-02 13:16:32.715,"Training> Name=main_level/agent, Worker=0, Episode=1181, Total reward=114.06, Steps=82188, Training iteration=59"
2019-10-02 13:16:24.713,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_59.pb
2019-10-02 13:16:16.710,INFO:tensorflow:Froze 11 variables.
2019-10-02 13:16:16.710,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 13:16:15.710,Uploaded 3 files for checkpoint 59
2019-10-02 13:16:14.709,Checkpoint> Saving in path=['./checkpoint/59_Step-81997.ckpt']
2019-10-02 13:16:13.709,"Policy training> Surrogate loss=-0.10165121406316757, KL divergence=0.05348065868020058, Entropy=1.2555041313171387, training epoch=9, learning_rate=3e-05"
2019-10-02 13:15:58.956,"Policy training> Surrogate loss=-0.09990409016609192, KL divergence=0.05203801020979881, Entropy=1.252856731414795, training epoch=8, learning_rate=3e-05"
2019-10-02 13:15:44.905,"Policy training> Surrogate loss=-0.09604337811470032, KL divergence=0.048902273178100586, Entropy=1.263694405555725, training epoch=7, learning_rate=3e-05"
2019-10-02 13:15:31.186,"Policy training> Surrogate loss=-0.09237262606620789, KL divergence=0.048719972372055054, Entropy=1.2588801383972168, training epoch=6, learning_rate=3e-05"
2019-10-02 13:15:16.682,"Policy training> Surrogate loss=-0.08791083097457886, KL divergence=0.044806987047195435, Entropy=1.281698226928711, training epoch=5, learning_rate=3e-05"
2019-10-02 13:15:01.086,"Policy training> Surrogate loss=-0.08166815340518951, KL divergence=0.04368509724736214, Entropy=1.2896703481674194, training epoch=4, learning_rate=3e-05"
2019-10-02 13:14:47.157,"Policy training> Surrogate loss=-0.07079894840717316, KL divergence=0.044702887535095215, Entropy=1.3113898038864136, training epoch=3, learning_rate=3e-05"
2019-10-02 13:14:33.343,"Policy training> Surrogate loss=-0.05958835408091545, KL divergence=0.04488780349493027, Entropy=1.3249719142913818, training epoch=2, learning_rate=3e-05"
2019-10-02 13:14:19.138,"Policy training> Surrogate loss=-0.03465346246957779, KL divergence=0.04805159568786621, Entropy=1.2927073240280151, training epoch=1, learning_rate=3e-05"
2019-10-02 13:14:04.167,"Policy training> Surrogate loss=0.01979014463722706, KL divergence=0.027473976835608482, Entropy=1.3078750371932983, training epoch=0, learning_rate=3e-05"
2019-10-02 13:13:47.093,"Training> Name=main_level/agent, Worker=0, Episode=1180, Total reward=68.7, Steps=81997, Training iteration=58"
2019-10-02 13:13:35.084,"Training> Name=main_level/agent, Worker=0, Episode=1179, Total reward=126.11, Steps=81825, Training iteration=58"
2019-10-02 13:13:20.080,"Training> Name=main_level/agent, Worker=0, Episode=1178, Total reward=37.94, Steps=81612, Training iteration=58"
2019-10-02 13:13:13.078,"Training> Name=main_level/agent, Worker=0, Episode=1177, Total reward=43.22, Steps=81528, Training iteration=58"
2019-10-02 13:13:07.076,"Training> Name=main_level/agent, Worker=0, Episode=1176, Total reward=39.04, Steps=81441, Training iteration=58"
2019-10-02 13:13:01.074,"Training> Name=main_level/agent, Worker=0, Episode=1175, Total reward=91.82, Steps=81358, Training iteration=58"
2019-10-02 13:12:47.070,"Training> Name=main_level/agent, Worker=0, Episode=1174, Total reward=64.99, Steps=81157, Training iteration=58"
2019-10-02 13:12:37.067,"Training> Name=main_level/agent, Worker=0, Episode=1173, Total reward=60.61, Steps=81012, Training iteration=58"
2019-10-02 13:12:27.064,"Training> Name=main_level/agent, Worker=0, Episode=1172, Total reward=153.48, Steps=80876, Training iteration=58"
2019-10-02 13:12:13.060,"Training> Name=main_level/agent, Worker=0, Episode=1171, Total reward=69.63, Steps=80676, Training iteration=58"
2019-10-02 13:12:03.057,"Training> Name=main_level/agent, Worker=0, Episode=1170, Total reward=88.74, Steps=80534, Training iteration=58"
2019-10-02 13:11:50.054,"Training> Name=main_level/agent, Worker=0, Episode=1169, Total reward=136.73, Steps=80350, Training iteration=58"
2019-10-02 13:11:35.050,"Training> Name=main_level/agent, Worker=0, Episode=1168, Total reward=20.23, Steps=80139, Training iteration=58"
2019-10-02 13:11:32.049,"Training> Name=main_level/agent, Worker=0, Episode=1167, Total reward=15.66, Steps=80095, Training iteration=58"
2019-10-02 13:11:29.048,"Training> Name=main_level/agent, Worker=0, Episode=1166, Total reward=121.85, Steps=80055, Training iteration=58"
2019-10-02 13:11:14.044,"Training> Name=main_level/agent, Worker=0, Episode=1165, Total reward=26.02, Steps=79847, Training iteration=58"
2019-10-02 13:11:07.041,"Training> Name=main_level/agent, Worker=0, Episode=1164, Total reward=129.31, Steps=79787, Training iteration=58"
2019-10-02 13:10:53.037,"Training> Name=main_level/agent, Worker=0, Episode=1163, Total reward=46.79, Steps=79583, Training iteration=58"
2019-10-02 13:10:47.035,"Training> Name=main_level/agent, Worker=0, Episode=1162, Total reward=130.96, Steps=79491, Training iteration=58"
2019-10-02 13:10:33.031,"Training> Name=main_level/agent, Worker=0, Episode=1161, Total reward=23.0, Steps=79291, Training iteration=58"
2019-10-02 13:10:28.030,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_58.pb
2019-10-02 13:10:27.029,Uploaded 3 files for checkpoint 58
2019-10-02 13:10:27.029,INFO:tensorflow:Froze 11 variables.
2019-10-02 13:10:27.029,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 13:10:23.028,"Policy training> Surrogate loss=-0.1084187924861908, KL divergence=0.05860895290970802, Entropy=1.2319403886795044, training epoch=9, learning_rate=3e-05"
2019-10-02 13:10:23.028,Checkpoint> Saving in path=['./checkpoint/58_Step-79242.ckpt']
2019-10-02 13:10:10.768,"Policy training> Surrogate loss=-0.10595468431711197, KL divergence=0.05744914337992668, Entropy=1.2407294511795044, training epoch=8, learning_rate=3e-05"
2019-10-02 13:09:57.088,"Policy training> Surrogate loss=-0.10253850370645523, KL divergence=0.055993806570768356, Entropy=1.2399801015853882, training epoch=7, learning_rate=3e-05"
2019-10-02 13:09:44.738,"Policy training> Surrogate loss=-0.10066572576761246, KL divergence=0.0514884777367115, Entropy=1.2566144466400146, training epoch=6, learning_rate=3e-05"
2019-10-02 13:09:31.078,"Policy training> Surrogate loss=-0.08894822746515274, KL divergence=0.04980697110295296, Entropy=1.2564687728881836, training epoch=5, learning_rate=3e-05"
2019-10-02 13:09:19.412,"Policy training> Surrogate loss=-0.08552920818328857, KL divergence=0.04788726568222046, Entropy=1.2616387605667114, training epoch=4, learning_rate=3e-05"
2019-10-02 13:09:06.515,"Policy training> Surrogate loss=-0.07994989305734634, KL divergence=0.04522999748587608, Entropy=1.2604725360870361, training epoch=3, learning_rate=3e-05"
2019-10-02 13:08:53.647,"Policy training> Surrogate loss=-0.06193213537335396, KL divergence=0.04249119013547897, Entropy=1.2898905277252197, training epoch=2, learning_rate=3e-05"
2019-10-02 13:08:40.326,"Policy training> Surrogate loss=-0.04212159663438797, KL divergence=0.05168147012591362, Entropy=1.268489956855774, training epoch=1, learning_rate=3e-05"
2019-10-02 13:08:27.777,"Policy training> Surrogate loss=0.020009124651551247, KL divergence=0.030790453776717186, Entropy=1.2678310871124268, training epoch=0, learning_rate=3e-05"
2019-10-02 13:08:12.018,"Training> Name=main_level/agent, Worker=0, Episode=1160, Total reward=132.5, Steps=79242, Training iteration=57"
2019-10-02 13:07:50.011,"Training> Name=main_level/agent, Worker=0, Episode=1159, Total reward=67.64, Steps=79019, Training iteration=57"
2019-10-02 13:07:38.008,"Training> Name=main_level/agent, Worker=0, Episode=1158, Total reward=29.42, Steps=78856, Training iteration=57"
2019-10-02 13:07:33.006,"Training> Name=main_level/agent, Worker=0, Episode=1157, Total reward=71.32, Steps=78793, Training iteration=57"
2019-10-02 13:07:24.004,"Training> Name=main_level/agent, Worker=0, Episode=1156, Total reward=31.09, Steps=78653, Training iteration=57"
2019-10-02 13:07:18.002,"Training> Name=main_level/agent, Worker=0, Episode=1155, Total reward=148.91, Steps=78583, Training iteration=57"
2019-10-02 13:07:02.997,"Training> Name=main_level/agent, Worker=0, Episode=1154, Total reward=59.51, Steps=78360, Training iteration=57"
2019-10-02 13:06:53.995,"Training> Name=main_level/agent, Worker=0, Episode=1153, Total reward=22.79, Steps=78237, Training iteration=57"
2019-10-02 13:06:49.993,"Training> Name=main_level/agent, Worker=0, Episode=1152, Total reward=94.12, Steps=78174, Training iteration=57"
2019-10-02 13:06:34.989,"Training> Name=main_level/agent, Worker=0, Episode=1151, Total reward=50.82, Steps=77968, Training iteration=57"
2019-10-02 13:06:26.987,"Training> Name=main_level/agent, Worker=0, Episode=1150, Total reward=36.38, Steps=77854, Training iteration=57"
2019-10-02 13:06:19.985,"Training> Name=main_level/agent, Worker=0, Episode=1149, Total reward=12.71, Steps=77758, Training iteration=57"
2019-10-02 13:06:16.984,"Training> Name=main_level/agent, Worker=0, Episode=1148, Total reward=29.01, Steps=77725, Training iteration=57"
2019-10-02 13:06:10.982,"Training> Name=main_level/agent, Worker=0, Episode=1147, Total reward=86.69, Steps=77643, Training iteration=57"
2019-10-02 13:05:57.978,"Training> Name=main_level/agent, Worker=0, Episode=1146, Total reward=16.36, Steps=77455, Training iteration=57"
2019-10-02 13:05:54.977,"Training> Name=main_level/agent, Worker=0, Episode=1145, Total reward=36.99, Steps=77416, Training iteration=57"
2019-10-02 13:05:46.975,"Training> Name=main_level/agent, Worker=0, Episode=1144, Total reward=192.04, Steps=77309, Training iteration=57"
2019-10-02 13:05:32.971,"Training> Name=main_level/agent, Worker=0, Episode=1143, Total reward=135.82, Steps=77100, Training iteration=57"
2019-10-02 13:05:17.966,"Training> Name=main_level/agent, Worker=0, Episode=1142, Total reward=49.04, Steps=76883, Training iteration=57"
2019-10-02 13:05:10.964,"Training> Name=main_level/agent, Worker=0, Episode=1141, Total reward=35.15, Steps=76787, Training iteration=57"
2019-10-02 13:05:04.963,INFO:tensorflow:Froze 11 variables.
2019-10-02 13:05:04.963,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 13:05:04.963,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_57.pb
2019-10-02 13:05:04.962,Uploaded 3 files for checkpoint 57
2019-10-02 13:05:02.962,Checkpoint> Saving in path=['./checkpoint/57_Step-76731.ckpt']
2019-10-02 13:05:01.961,"Policy training> Surrogate loss=-0.11020594835281372, KL divergence=0.05031750351190567, Entropy=1.3181343078613281, training epoch=9, learning_rate=3e-05"
2019-10-02 13:04:52.760,"Policy training> Surrogate loss=-0.11223342269659042, KL divergence=0.05095775052905083, Entropy=1.3243190050125122, training epoch=8, learning_rate=3e-05"
2019-10-02 13:04:43.515,"Policy training> Surrogate loss=-0.10467025637626648, KL divergence=0.04924701154232025, Entropy=1.318176031112671, training epoch=7, learning_rate=3e-05"
2019-10-02 13:04:33.868,"Policy training> Surrogate loss=-0.10516120493412018, KL divergence=0.045663703233003616, Entropy=1.3325974941253662, training epoch=6, learning_rate=3e-05"
2019-10-02 13:04:25.123,"Policy training> Surrogate loss=-0.09431952983140945, KL divergence=0.044850658625364304, Entropy=1.3267152309417725, training epoch=5, learning_rate=3e-05"
2019-10-02 13:04:15.557,"Policy training> Surrogate loss=-0.09514614939689636, KL divergence=0.04338664188981056, Entropy=1.3257616758346558, training epoch=4, learning_rate=3e-05"
2019-10-02 13:04:05.921,"Policy training> Surrogate loss=-0.08645366877317429, KL divergence=0.04253539443016052, Entropy=1.3510266542434692, training epoch=3, learning_rate=3e-05"
2019-10-02 13:03:55.593,"Policy training> Surrogate loss=-0.07051333039999008, KL divergence=0.04355794936418533, Entropy=1.3659354448318481, training epoch=2, learning_rate=3e-05"
2019-10-02 13:03:45.971,"Policy training> Surrogate loss=-0.046874143183231354, KL divergence=0.046522144228219986, Entropy=1.3416721820831299, training epoch=1, learning_rate=3e-05"
2019-10-02 13:03:37.176,"Policy training> Surrogate loss=0.010704675689339638, KL divergence=0.02226073667407036, Entropy=1.326539397239685, training epoch=0, learning_rate=3e-05"
2019-10-02 13:03:25.998,"Training> Name=main_level/agent, Worker=0, Episode=1140, Total reward=37.33, Steps=76731, Training iteration=56"
2019-10-02 13:03:19.995,"Training> Name=main_level/agent, Worker=0, Episode=1139, Total reward=76.94, Steps=76648, Training iteration=56"
2019-10-02 13:03:07.991,"Training> Name=main_level/agent, Worker=0, Episode=1138, Total reward=27.25, Steps=76482, Training iteration=56"
2019-10-02 13:03:03.990,"Training> Name=main_level/agent, Worker=0, Episode=1137, Total reward=26.61, Steps=76431, Training iteration=56"
2019-10-02 13:03:00.989,"Training> Name=main_level/agent, Worker=0, Episode=1136, Total reward=50.41, Steps=76384, Training iteration=56"
2019-10-02 13:02:52.987,"Training> Name=main_level/agent, Worker=0, Episode=1135, Total reward=85.19, Steps=76278, Training iteration=56"
2019-10-02 13:02:39.983,"Training> Name=main_level/agent, Worker=0, Episode=1134, Total reward=165.82, Steps=76089, Training iteration=56"
2019-10-02 13:02:25.979,"Training> Name=main_level/agent, Worker=0, Episode=1133, Total reward=35.22, Steps=75886, Training iteration=56"
2019-10-02 13:02:18.977,"Training> Name=main_level/agent, Worker=0, Episode=1132, Total reward=46.78, Steps=75793, Training iteration=56"
2019-10-02 13:02:10.974,"Training> Name=main_level/agent, Worker=0, Episode=1131, Total reward=20.4, Steps=75690, Training iteration=56"
2019-10-02 13:02:07.973,"Training> Name=main_level/agent, Worker=0, Episode=1130, Total reward=7.8, Steps=75640, Training iteration=56"
2019-10-02 13:02:05.973,"Training> Name=main_level/agent, Worker=0, Episode=1129, Total reward=217.55, Steps=75622, Training iteration=56"
2019-10-02 13:01:50.968,"Training> Name=main_level/agent, Worker=0, Episode=1128, Total reward=18.05, Steps=75405, Training iteration=56"
2019-10-02 13:01:47.967,"Training> Name=main_level/agent, Worker=0, Episode=1127, Total reward=17.59, Steps=75369, Training iteration=56"
2019-10-02 13:01:43.966,"Training> Name=main_level/agent, Worker=0, Episode=1126, Total reward=44.66, Steps=75314, Training iteration=56"
2019-10-02 13:01:35.964,"Training> Name=main_level/agent, Worker=0, Episode=1125, Total reward=21.6, Steps=75206, Training iteration=56"
2019-10-02 13:01:31.963,"Training> Name=main_level/agent, Worker=0, Episode=1124, Total reward=33.43, Steps=75154, Training iteration=56"
2019-10-02 13:01:26.961,"Training> Name=main_level/agent, Worker=0, Episode=1123, Total reward=54.63, Steps=75082, Training iteration=56"
2019-10-02 13:01:18.958,"Training> Name=main_level/agent, Worker=0, Episode=1122, Total reward=12.22, Steps=74970, Training iteration=56"
2019-10-02 13:01:15.958,"Training> Name=main_level/agent, Worker=0, Episode=1121, Total reward=39.58, Steps=74947, Training iteration=56"
2019-10-02 13:01:06.955,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_56.pb
2019-10-02 13:01:05.955,Uploaded 3 files for checkpoint 56
2019-10-02 13:01:05.955,INFO:tensorflow:Froze 11 variables.
2019-10-02 13:01:05.955,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 13:01:03.954,"Policy training> Surrogate loss=-0.11085551232099533, KL divergence=0.05169668048620224, Entropy=1.2675318717956543, training epoch=9, learning_rate=3e-05"
2019-10-02 13:01:03.954,Checkpoint> Saving in path=['./checkpoint/56_Step-74839.ckpt']
2019-10-02 13:00:53.716,"Policy training> Surrogate loss=-0.10818219929933548, KL divergence=0.04967382922768593, Entropy=1.280530571937561, training epoch=8, learning_rate=3e-05"
2019-10-02 13:00:43.321,"Policy training> Surrogate loss=-0.10598301887512207, KL divergence=0.047602578997612, Entropy=1.2775095701217651, training epoch=7, learning_rate=3e-05"
2019-10-02 13:00:32.365,"Policy training> Surrogate loss=-0.10412593930959702, KL divergence=0.044597040861845016, Entropy=1.299848198890686, training epoch=6, learning_rate=3e-05"
2019-10-02 13:00:21.871,"Policy training> Surrogate loss=-0.09981867671012878, KL divergence=0.040044043213129044, Entropy=1.2967195510864258, training epoch=5, learning_rate=3e-05"
2019-10-02 13:00:11.142,"Policy training> Surrogate loss=-0.09109319001436234, KL divergence=0.039248913526535034, Entropy=1.3100364208221436, training epoch=4, learning_rate=3e-05"
2019-10-02 13:00:01.508,"Policy training> Surrogate loss=-0.08520343899726868, KL divergence=0.03705739974975586, Entropy=1.318077564239502, training epoch=3, learning_rate=3e-05"
2019-10-02 12:59:50.210,"Policy training> Surrogate loss=-0.06965351104736328, KL divergence=0.03623246029019356, Entropy=1.3369596004486084, training epoch=2, learning_rate=3e-05"
2019-10-02 12:59:39.382,"Policy training> Surrogate loss=-0.04097475856542587, KL divergence=0.03825636953115463, Entropy=1.367392659187317, training epoch=1, learning_rate=3e-05"
2019-10-02 12:59:30.032,"Policy training> Surrogate loss=0.014269913546741009, KL divergence=0.026245929300785065, Entropy=1.2741018533706665, training epoch=0, learning_rate=3e-05"
2019-10-02 12:59:17.545,"Training> Name=main_level/agent, Worker=0, Episode=1120, Total reward=50.64, Steps=74839, Training iteration=55"
2019-10-02 12:59:07.542,"Training> Name=main_level/agent, Worker=0, Episode=1119, Total reward=9.71, Steps=74698, Training iteration=55"
2019-10-02 12:59:05.541,"Training> Name=main_level/agent, Worker=0, Episode=1118, Total reward=30.52, Steps=74676, Training iteration=55"
2019-10-02 12:59:01.540,"Training> Name=main_level/agent, Worker=0, Episode=1117, Total reward=45.19, Steps=74624, Training iteration=55"
2019-10-02 12:58:56.538,"Training> Name=main_level/agent, Worker=0, Episode=1116, Total reward=87.05, Steps=74544, Training iteration=55"
2019-10-02 12:58:41.534,"Training> Name=main_level/agent, Worker=0, Episode=1115, Total reward=34.81, Steps=74330, Training iteration=55"
2019-10-02 12:58:35.532,"Training> Name=main_level/agent, Worker=0, Episode=1114, Total reward=49.47, Steps=74253, Training iteration=55"
2019-10-02 12:58:27.530,"Training> Name=main_level/agent, Worker=0, Episode=1113, Total reward=11.85, Steps=74154, Training iteration=55"
2019-10-02 12:58:24.529,"Training> Name=main_level/agent, Worker=0, Episode=1112, Total reward=11.24, Steps=74121, Training iteration=55"
2019-10-02 12:58:22.528,"Training> Name=main_level/agent, Worker=0, Episode=1111, Total reward=91.43, Steps=74088, Training iteration=55"
2019-10-02 12:58:08.524,"Training> Name=main_level/agent, Worker=0, Episode=1110, Total reward=69.71, Steps=73889, Training iteration=55"
2019-10-02 12:57:57.521,"Training> Name=main_level/agent, Worker=0, Episode=1109, Total reward=9.93, Steps=73737, Training iteration=55"
2019-10-02 12:57:55.520,"Training> Name=main_level/agent, Worker=0, Episode=1108, Total reward=82.06, Steps=73715, Training iteration=55"
2019-10-02 12:57:43.517,"Training> Name=main_level/agent, Worker=0, Episode=1107, Total reward=125.04, Steps=73538, Training iteration=55"
2019-10-02 12:57:29.513,"Training> Name=main_level/agent, Worker=0, Episode=1106, Total reward=21.8, Steps=73339, Training iteration=55"
2019-10-02 12:57:25.512,"Training> Name=main_level/agent, Worker=0, Episode=1105, Total reward=29.29, Steps=73290, Training iteration=55"
2019-10-02 12:57:21.510,"Training> Name=main_level/agent, Worker=0, Episode=1104, Total reward=26.97, Steps=73233, Training iteration=55"
2019-10-02 12:57:16.509,"Training> Name=main_level/agent, Worker=0, Episode=1103, Total reward=46.11, Steps=73163, Training iteration=55"
2019-10-02 12:57:08.506,"Training> Name=main_level/agent, Worker=0, Episode=1102, Total reward=50.64, Steps=73057, Training iteration=55"
2019-10-02 12:57:00.504,"Training> Name=main_level/agent, Worker=0, Episode=1101, Total reward=37.93, Steps=72950, Training iteration=55"
2019-10-02 12:56:52.501,saved intermediate frozen graph: DeepRacer-SageMaker-RoboMaker-comm-940645781828-20191002101606-898fc6a6-c07b-430d-a1e9-9f86ac4172c2/model/model_55.pb
2019-10-02 12:56:51.501,Uploaded 3 files for checkpoint 55
2019-10-02 12:56:51.501,INFO:tensorflow:Froze 11 variables.
2019-10-02 12:56:51.501,INFO:tensorflow:Converted 11 variables to const ops.
2019-10-02 12:56:49.500,Checkpoint> Saving in path=['./checkpoint/55_Step-72848.ckpt']
2019-10-02 12:56:48.500,"Policy training> Surrogate loss=-0.0908164530992508, KL divergence=0.05242706462740898, Entropy=1.3325153589248657, training epoch=9, learning_rate=3e-05"
